,query,reference,label,matches,inliers,kpts0,kpts1
16922,Live/image0715.png,Reference/image0255.png,0,22,19,2286,2808
16923,Live/image1378.png,Reference/image1324.png,0,20,15,2007,517
16924,Live/image0311.png,Reference/image1242.png,0,24,17,2030,2678
16925,Live/image0311.png,Reference/image1240.png,0,30,21,2030,2658
16926,Live/image0932.png,Reference/image0767.png,0,27,23,2305,1253
16927,Live/image0961.png,Reference/image0773.png,0,24,21,3162,751
16928,Live/image0526.png,Reference/image0266.png,0,12,7,1924,1917
16929,Live/image1270.png,Reference/image0338.png,0,17,11,2510,1079
16930,Live/image1304.png,Reference/image1384.png,0,19,16,2187,2291
16931,Live/image0352.png,Reference/image0359.png,0,12,7,2536,2609
16932,Live/image1241.png,Reference/image1291.png,0,22,16,2645,2618
16933,Live/image1381.png,Reference/image1314.png,0,15,13,1795,609
16934,Live/image1220.png,Reference/image1220.png,1,121,111,2183,1106
16935,Live/image1220.png,Reference/image0998.png,0,23,16,2183,507
16936,Live/image0690.png,Reference/image1168.png,0,7,0,1611,1205
16937,Live/image0667.png,Reference/image1279.png,0,7,0,1928,2350
16938,Live/image0214.png,Reference/image0020.png,0,12,7,2627,769
16939,Live/image1086.png,Reference/image1014.png,0,16,15,2268,2262
16940,Live/image1013.png,Reference/image1099.png,0,18,17,2266,1591
16941,Live/image1095.png,Reference/image0807.png,0,11,7,2008,2614
16942,Live/image0100.png,Reference/image0104.png,0,90,71,4327,1363
16943,Live/image1217.png,Reference/image0372.png,0,12,7,2388,2659
16944,Live/image0077.png,Reference/image0899.png,0,22,18,2264,1145
16945,Live/image0077.png,Reference/image1286.png,0,27,19,2264,2565
16946,Live/image0672.png,Reference/image0808.png,0,22,15,1821,883
16947,Live/image0629.png,Reference/image1218.png,0,20,13,2569,1688
16948,Live/image0755.png,Reference/image1344.png,0,30,19,2025,1097
16949,Live/image0868.png,Reference/image0343.png,0,5,0,2056,2498
16950,Live/image0719.png,Reference/image0726.png,0,25,20,2194,499
16951,Live/image1259.png,Reference/image1229.png,0,27,18,2832,2656
16952,Live/image1334.png,Reference/image1384.png,0,20,18,2064,2291
16953,Live/image1191.png,Reference/image1031.png,0,7,0,1916,2064
16954,Live/image0130.png,Reference/image1069.png,0,24,20,2739,1495
16955,Live/image0130.png,Reference/image0307.png,0,23,18,2739,1770
16956,Live/image1263.png,Reference/image1273.png,0,13,10,2100,2847
16957,Live/image0131.png,Reference/image1068.png,0,24,20,2604,755
16958,Live/image1215.png,Reference/image1391.png,0,24,21,2250,2308
16959,Live/image0128.png,Reference/image0131.png,0,60,52,2810,1090
16960,Live/image0297.png,Reference/image0297.png,1,128,118,2381,943
16961,Live/image0956.png,Reference/image0418.png,0,14,8,2280,1261
16962,Live/image0839.png,Reference/image0199.png,0,14,9,1771,2692
16963,Live/image1029.png,Reference/image0026.png,0,31,27,2036,2831
16964,Live/image1062.png,Reference/image1066.png,0,46,41,1667,2688
16965,Live/image1062.png,Reference/image0030.png,0,23,20,1667,2686
16966,Live/image1230.png,Reference/image1306.png,0,21,17,2526,1088
16967,Live/image0140.png,Reference/image0505.png,0,14,8,2769,1604
16968,Live/image0945.png,Reference/image1142.png,0,24,19,2394,2574
16969,Live/image0116.png,Reference/image0121.png,0,39,30,2841,1068
16970,Live/image1348.png,Reference/image1327.png,0,20,16,2751,2700
16971,Live/image0808.png,Reference/image1097.png,0,25,21,1980,1970
16972,Live/image1185.png,Reference/image0348.png,0,2,0,2184,2326
16973,Live/image0087.png,Reference/image0086.png,1,84,76,2338,1075
16974,Live/image1225.png,Reference/image1290.png,0,30,22,2980,2828
16975,Live/image1225.png,Reference/image0204.png,0,24,17,2980,1154
16976,Live/image0240.png,Reference/image0263.png,0,16,10,2150,971
16977,Live/image0766.png,Reference/image0030.png,0,25,19,2720,2686
16978,Live/image0356.png,Reference/image1060.png,0,16,10,2375,2624
16979,Live/image0669.png,Reference/image0027.png,0,16,15,1657,2788
16980,Live/image1186.png,Reference/image0428.png,0,23,17,2493,800
16981,Live/image1393.png,Reference/image1413.png,0,35,28,3619,1104
16982,Live/image0544.png,Reference/image1303.png,0,19,16,1758,1067
16983,Live/image0419.png,Reference/image0403.png,0,18,16,1665,2415
16984,Live/image1195.png,Reference/image1032.png,0,6,0,2147,2378
16985,Live/image1195.png,Reference/image0825.png,0,10,7,2147,1616
16986,Live/image1128.png,Reference/image1243.png,0,17,15,2558,2752
16987,Live/image0787.png,Reference/image1288.png,0,31,18,2319,530
16988,Live/image0616.png,Reference/image0347.png,0,7,0,2383,2521
16989,Live/image1355.png,Reference/image1329.png,0,17,15,2945,1425
16990,Live/image0747.png,Reference/image0451.png,0,24,15,1835,1091
16991,Live/image0056.png,Reference/image0047.png,0,9,7,2084,2096
16992,Live/image0568.png,Reference/image0027.png,0,4,0,2006,2788
16993,Live/image1409.png,Reference/image1129.png,0,16,13,2613,2484
16994,Live/image0465.png,Reference/image1227.png,0,4,0,2047,920
16995,Live/image0465.png,Reference/image1080.png,0,6,0,2047,1672
16996,Live/image0269.png,Reference/image1262.png,0,15,13,1701,1956
16997,Live/image0154.png,Reference/image1231.png,0,17,14,2039,2412
16998,Live/image1360.png,Reference/image1177.png,0,6,0,2084,799
16999,Live/image0635.png,Reference/image0636.png,1,38,28,1825,1896
17000,Live/image0390.png,Reference/image0479.png,0,14,8,2120,2961
17001,Live/image1052.png,Reference/image1168.png,0,15,11,2317,1205
17002,Live/image1119.png,Reference/image1110.png,0,21,17,2451,1310
17003,Live/image0308.png,Reference/image0507.png,0,28,22,2047,1043
17004,Live/image1242.png,Reference/image1232.png,0,23,16,2813,2637
17005,Live/image1242.png,Reference/image1225.png,0,22,17,2813,2491
17006,Live/image0683.png,Reference/image0430.png,0,9,7,1601,1588
17007,Live/image0928.png,Reference/image0724.png,0,26,17,2567,2372
17008,Live/image0148.png,Reference/image0367.png,0,8,7,2119,1161
17009,Live/image1082.png,Reference/image1131.png,0,31,22,2180,1874
17010,Live/image0247.png,Reference/image0442.png,0,12,7,2172,1874
17011,Live/image0988.png,Reference/image1060.png,0,20,16,2452,2624
17012,Live/image0318.png,Reference/image0259.png,0,32,20,2927,1924
17013,Live/image0603.png,Reference/image1171.png,0,9,7,2454,1096
17014,Live/image1084.png,Reference/image1084.png,1,64,52,2467,1917
17015,Live/image1084.png,Reference/image0343.png,0,12,7,2467,2498
17016,Live/image0564.png,Reference/image0359.png,0,15,11,2640,2609
17017,Live/image0323.png,Reference/image1242.png,0,23,18,2278,2678
17018,Live/image0023.png,Reference/image0481.png,0,28,21,2823,2375
17019,Live/image0936.png,Reference/image1291.png,0,15,13,2243,2618
17020,Live/image1322.png,Reference/image1323.png,1,26,19,1952,968
17021,Live/image1105.png,Reference/image0413.png,0,7,0,2254,1120
17022,Live/image0144.png,Reference/image1073.png,0,11,7,2425,1499
17023,Live/image1413.png,Reference/image1004.png,0,19,12,1987,410
17024,Live/image0189.png,Reference/image0324.png,0,17,12,2574,2428
17025,Live/image0189.png,Reference/image0821.png,0,15,13,2574,1323
17026,Live/image0774.png,Reference/image0809.png,0,19,14,2311,867
17027,Live/image1224.png,Reference/image0372.png,0,11,7,2384,2659
17028,Live/image1228.png,Reference/image1242.png,0,32,19,2503,2678
17029,Live/image1091.png,Reference/image0205.png,0,13,7,2103,1942
17030,Live/image0042.png,Reference/image0351.png,0,29,23,2475,2243
17031,Live/image1292.png,Reference/image1245.png,0,27,21,2328,2060
17032,Live/image0118.png,Reference/image1196.png,0,24,17,2428,670
17033,Live/image0460.png,Reference/image0457.png,0,20,15,2742,1515
17034,Live/image0319.png,Reference/image1263.png,0,21,16,2240,2691
17035,Live/image0319.png,Reference/image1243.png,0,17,15,2240,2752
17036,Live/image0017.png,Reference/image1234.png,0,18,15,2005,2453
17037,Live/image0736.png,Reference/image0510.png,0,21,18,2359,1889
17038,Live/image1025.png,Reference/image0032.png,0,26,20,2382,2449
17039,Live/image0102.png,Reference/image0105.png,0,97,76,4580,1388
17040,Live/image0153.png,Reference/image0486.png,0,13,7,1987,2852
17041,Live/image0702.png,Reference/image1233.png,0,28,22,2283,2727
17042,Live/image0320.png,Reference/image1272.png,0,18,13,2011,1846
17043,Live/image0431.png,Reference/image1225.png,0,19,16,2405,2491
17044,Live/image0410.png,Reference/image0350.png,0,22,17,2122,2182
17045,Live/image0410.png,Reference/image0369.png,0,17,13,2122,2603
17046,Live/image0792.png,Reference/image1101.png,0,26,22,2106,1264
17047,Live/image0898.png,Reference/image1215.png,0,19,16,2362,1404
17048,Live/image0960.png,Reference/image0186.png,0,26,18,3070,1516
17049,Live/image0604.png,Reference/image0804.png,0,20,19,1986,1970
17050,Live/image0243.png,Reference/image1094.png,0,25,20,1889,1563
17051,Live/image0514.png,Reference/image0199.png,0,18,13,2562,2692
17052,Live/image1406.png,Reference/image1381.png,0,21,17,2074,1539
17053,Live/image0671.png,Reference/image1270.png,0,15,14,1957,2730
17054,Live/image1373.png,Reference/image1374.png,1,32,27,1922,1175
17055,Live/image1373.png,Reference/image0674.png,0,16,14,1922,652
17056,Live/image0515.png,Reference/image0810.png,0,12,7,2208,2167
17057,Live/image1216.png,Reference/image0021.png,0,9,7,2135,1295
17058,Live/image0218.png,Reference/image1321.png,0,14,8,1966,2592
17059,Live/image0209.png,Reference/image0024.png,0,9,7,2522,2474
17060,Live/image0350.png,Reference/image0356.png,0,11,7,2552,1998
17061,Live/image1157.png,Reference/image0372.png,0,21,16,2589,2659
17062,Live/image1344.png,Reference/image1244.png,0,32,21,2628,2566
17063,Live/image0455.png,Reference/image0459.png,0,24,19,3788,1408
17064,Live/image1098.png,Reference/image1139.png,0,21,18,2237,2559
17065,Live/image1098.png,Reference/image1095.png,0,51,37,2237,1748
17066,Live/image1286.png,Reference/image0431.png,0,24,16,2248,2341
17067,Live/image0673.png,Reference/image1226.png,0,17,14,1683,2766
17068,Live/image0914.png,Reference/image0913.png,1,163,142,2622,1709
17069,Live/image0257.png,Reference/image1226.png,0,19,16,2305,2766
17070,Live/image0483.png,Reference/image0662.png,0,14,8,2479,2146
17071,Live/image1014.png,Reference/image1066.png,0,28,27,2170,2688
17072,Live/image0522.png,Reference/image1078.png,0,13,7,2179,2708
17073,Live/image1287.png,Reference/image1240.png,0,31,21,2316,2658
17074,Live/image1327.png,Reference/image1327.png,1,137,115,2276,2700
17075,Live/image1327.png,Reference/image0375.png,0,9,7,2276,2208
17076,Live/image0665.png,Reference/image0479.png,0,14,8,1854,2961
17077,Live/image0933.png,Reference/image0838.png,0,10,7,2079,608
17078,Live/image1341.png,Reference/image1024.png,0,7,0,1969,1945
17079,Live/image1167.png,Reference/image0359.png,0,4,0,2156,2609
17080,Live/image0666.png,Reference/image1140.png,0,23,19,1676,2468
17081,Live/image1007.png,Reference/image1065.png,0,36,27,2741,2737
17082,Live/image1159.png,Reference/image1120.png,0,12,7,2516,2763
17083,Live/image0877.png,Reference/image0365.png,0,10,7,2021,2679
17084,Live/image1345.png,Reference/image1267.png,0,22,16,2619,2725
17085,Live/image1345.png,Reference/image1394.png,0,24,19,2619,2162
17086,Live/image1152.png,Reference/image1142.png,0,35,32,2609,2574
17087,Live/image0332.png,Reference/image1234.png,0,23,19,2067,2453
17088,Live/image0469.png,Reference/image0359.png,0,10,7,2194,2609
17089,Live/image0501.png,Reference/image0168.png,0,17,15,2389,808
17090,Live/image0831.png,Reference/image1212.png,0,19,16,1910,1270
17091,Live/image0950.png,Reference/image1120.png,0,16,10,2700,2763
17092,Live/image0675.png,Reference/image0624.png,0,6,0,1560,2718
17093,Live/image0429.png,Reference/image0531.png,0,15,13,2292,2630
17094,Live/image0994.png,Reference/image1234.png,0,26,19,2191,2453
17095,Live/image0994.png,Reference/image0369.png,0,12,7,2191,2603
17096,Live/image1294.png,Reference/image1243.png,0,24,17,2308,2752
17097,Live/image1284.png,Reference/image0255.png,0,23,19,2029,2808
17098,Live/image0064.png,Reference/image0292.png,0,16,12,2438,1363
17099,Live/image0331.png,Reference/image1267.png,0,16,11,1861,2725
17100,Live/image0809.png,Reference/image0027.png,0,31,22,2112,2788
17101,Live/image1387.png,Reference/image1394.png,0,75,56,2686,2162
17102,Live/image1160.png,Reference/image0365.png,0,23,15,2442,2679
17103,Live/image0120.png,Reference/image0123.png,0,57,51,2855,1151
17104,Live/image0735.png,Reference/image1065.png,0,39,28,2599,2737
17105,Live/image0735.png,Reference/image1279.png,0,15,13,2599,2350
17106,Live/image0638.png,Reference/image0075.png,0,11,7,2166,228
17107,Live/image1121.png,Reference/image1145.png,0,19,17,2292,1476
17108,Live/image0414.png,Reference/image1142.png,0,26,23,1910,2574
17109,Live/image0302.png,Reference/image0375.png,0,11,7,2662,2208
17110,Live/image1065.png,Reference/image1240.png,0,17,15,1951,2658
17111,Live/image0245.png,Reference/image1260.png,0,13,9,1787,2924
17112,Live/image1127.png,Reference/image0030.png,0,24,19,2195,2686
17113,Live/image0324.png,Reference/image1234.png,0,31,23,2484,2453
17114,Live/image0710.png,Reference/image1280.png,0,8,7,2015,2206
17115,Live/image0710.png,Reference/image1065.png,0,20,18,2015,2737
17116,Live/image0801.png,Reference/image1327.png,0,24,18,2268,2700
17117,Live/image0384.png,Reference/image0402.png,0,4,0,1856,1745
17118,Live/image0449.png,Reference/image0365.png,0,4,0,2264,2679
17119,Live/image0567.png,Reference/image0813.png,0,17,11,2365,1572
17120,Live/image0216.png,Reference/image0312.png,0,18,12,2258,1868
17121,Live/image1410.png,Reference/image1414.png,0,48,37,2834,1048
17122,Live/image1342.png,Reference/image1241.png,0,28,19,2249,2767
17123,Live/image1169.png,Reference/image1169.png,1,74,61,2388,1554
17124,Live/image0180.png,Reference/image0027.png,0,28,22,1637,2788
17125,Live/image0180.png,Reference/image1012.png,0,22,16,1637,2514
17126,Live/image0461.png,Reference/image0640.png,0,14,8,2346,1933
17127,Live/image1343.png,Reference/image1273.png,0,21,17,2669,2847
17128,Live/image0008.png,Reference/image1014.png,0,7,0,2012,2262
17129,Live/image1313.png,Reference/image1291.png,0,23,16,2229,2618
17130,Live/image1356.png,Reference/image0503.png,0,17,15,2244,1246
17131,Live/image0558.png,Reference/image1269.png,0,25,17,2288,2465
17132,Live/image0963.png,Reference/image1029.png,0,6,0,2206,1516
17133,Live/image0842.png,Reference/image1067.png,0,30,22,2041,2691
17134,Live/image1074.png,Reference/image1074.png,1,374,351,2348,1451
17135,Live/image1074.png,Reference/image0663.png,0,19,15,2348,2396
17136,Live/image0984.png,Reference/image1359.png,0,13,7,2223,823
17137,Live/image1272.png,Reference/image0354.png,0,14,8,2330,1192
17138,Live/image0973.png,Reference/image0388.png,0,14,10,1848,2424
17139,Live/image1283.png,Reference/image0366.png,0,6,0,1911,2565
17140,Live/image0765.png,Reference/image1060.png,0,19,14,2401,2624
17141,Live/image0360.png,Reference/image0369.png,0,7,0,2344,2603
17142,Live/image0005.png,Reference/image0567.png,0,19,16,2021,124
17143,Live/image0609.png,Reference/image1012.png,0,14,8,1609,2514
17144,Live/image0714.png,Reference/image0717.png,0,28,19,2153,2606
17145,Live/image0714.png,Reference/image1139.png,0,20,17,2153,2559
17146,Live/image1174.png,Reference/image0575.png,0,8,7,2732,105
17147,Live/image0681.png,Reference/image0027.png,0,14,9,1433,2788
17148,Live/image0745.png,Reference/image1267.png,0,17,16,2011,2725
17149,Live/image1078.png,Reference/image0353.png,0,11,7,1924,2545
17150,Live/image0022.png,Reference/image0487.png,0,22,17,2447,2343
17151,Live/image0732.png,Reference/image0731.png,1,36,31,2304,923
17152,Live/image1357.png,Reference/image0512.png,0,16,14,2194,1925
17153,Live/image0880.png,Reference/image0031.png,0,20,14,1790,2626
17154,Live/image0446.png,Reference/image1078.png,0,11,7,2002,2708
17155,Live/image0446.png,Reference/image1224.png,0,6,0,2002,1689
17156,Live/image0494.png,Reference/image0630.png,0,14,8,2086,1344
17157,Live/image1199.png,Reference/image1257.png,0,21,17,3734,2130
17158,Live/image0561.png,Reference/image1270.png,0,20,16,2513,2730
17159,Live/image1296.png,Reference/image1142.png,0,10,7,2059,2574
17160,Live/image0858.png,Reference/image1131.png,0,23,19,2065,1874
17161,Live/image0097.png,Reference/image0110.png,0,22,16,3267,1555
17162,Live/image0660.png,Reference/image0201.png,0,20,17,2379,2294
17163,Live/image1245.png,Reference/image1226.png,0,14,8,2840,2766
17164,Live/image0195.png,Reference/image1342.png,0,9,7,2367,2303
17165,Live/image0195.png,Reference/image0031.png,0,18,14,2367,2626
17166,Live/image1336.png,Reference/image1140.png,0,14,8,1939,2468
17167,Live/image0909.png,Reference/image0737.png,0,17,12,2138,1882
17168,Live/image0241.png,Reference/image0350.png,0,7,0,1943,2182
17169,Live/image0574.png,Reference/image0359.png,0,9,7,2039,2609
17170,Live/image0400.png,Reference/image1079.png,0,7,0,1794,2696
17171,Live/image0587.png,Reference/image0026.png,0,18,15,1457,2831
17172,Live/image1120.png,Reference/image1140.png,0,27,24,2353,2468
17173,Live/image0947.png,Reference/image1139.png,0,19,15,2589,2559
17174,Live/image1358.png,Reference/image1089.png,0,9,7,2235,785
17175,Live/image1358.png,Reference/image1332.png,0,10,7,2235,1663
17176,Live/image0378.png,Reference/image1245.png,0,20,16,2448,2060
17177,Live/image1161.png,Reference/image0813.png,0,5,0,2491,1572
17178,Live/image0063.png,Reference/image1102.png,0,32,23,2262,2117
17179,Live/image0910.png,Reference/image0914.png,0,87,73,2435,2219
17180,Live/image0701.png,Reference/image0815.png,0,14,8,2025,253
17181,Live/image0113.png,Reference/image0115.png,1,71,47,2666,702
17182,Live/image0497.png,Reference/image0372.png,0,20,16,2299,2659
17183,Live/image0358.png,Reference/image0375.png,0,18,13,2662,2208
17184,Live/image0025.png,Reference/image0025.png,1,69,49,2808,2599
17185,Live/image0025.png,Reference/image0514.png,0,18,13,2808,1756
17186,Live/image0992.png,Reference/image0363.png,0,8,7,2678,2464
17187,Live/image0348.png,Reference/image0719.png,0,13,7,2350,1118
17188,Live/image1083.png,Reference/image0698.png,0,12,7,1859,1469
17189,Live/image1251.png,Reference/image0030.png,0,7,0,2149,2686
17190,Live/image0287.png,Reference/image0240.png,0,14,8,2466,1372
17191,Live/image0573.png,Reference/image1166.png,0,12,7,1945,2324
17192,Live/image0050.png,Reference/image0026.png,0,22,17,2677,2831
17193,Live/image0069.png,Reference/image0057.png,0,7,0,2463,2123
17194,Live/image0584.png,Reference/image1139.png,0,15,15,1842,2559
17195,Live/image0584.png,Reference/image0762.png,0,18,13,1842,1939
17196,Live/image0962.png,Reference/image0991.png,0,28,22,2432,1725
17197,Live/image0330.png,Reference/image0882.png,0,11,7,1905,960
17198,Live/image1208.png,Reference/image1228.png,0,20,12,2172,2218
17199,Live/image0004.png,Reference/image0004.png,1,84,72,2343,252
17200,Live/image0037.png,Reference/image0720.png,0,33,23,2511,1505
17201,Live/image0977.png,Reference/image1240.png,0,32,25,2089,2658
17202,Live/image0624.png,Reference/image0349.png,0,11,7,2676,1920
17203,Live/image0546.png,Reference/image0547.png,1,32,20,2109,809
17204,Live/image1321.png,Reference/image0253.png,0,21,16,2443,2778
17205,Live/image1321.png,Reference/image1327.png,0,24,18,2443,2700
17206,Live/image0488.png,Reference/image0487.png,1,30,19,2384,2343
17207,Live/image1269.png,Reference/image0347.png,0,20,11,2258,2521
17208,Live/image0313.png,Reference/image1262.png,0,12,9,2091,1956
17209,Live/image1125.png,Reference/image0295.png,0,22,20,1855,851
17210,Live/image0650.png,Reference/image0047.png,0,13,7,2236,2096
17211,Live/image0168.png,Reference/image1233.png,0,28,17,2161,2727
17212,Live/image0310.png,Reference/image0030.png,0,24,20,2064,2686
17213,Live/image1036.png,Reference/image0270.png,0,18,14,2027,1668
17214,Live/image1104.png,Reference/image1005.png,0,13,7,2410,2189
17215,Live/image1104.png,Reference/image1226.png,0,14,8,2410,2766
17216,Live/image0443.png,Reference/image0378.png,0,17,15,1946,2134
17217,Live/image0846.png,Reference/image0387.png,0,28,22,1669,2096
17218,Live/image0708.png,Reference/image1067.png,0,26,21,2001,2691
17219,Live/image0117.png,Reference/image1069.png,0,29,21,3041,1495
17220,Live/image0837.png,Reference/image0697.png,0,8,7,1932,2147
17221,Live/image0698.png,Reference/image1233.png,0,24,17,2058,2727
17222,Live/image1003.png,Reference/image1248.png,0,23,17,2074,2453
17223,Live/image1129.png,Reference/image1140.png,0,30,22,2478,2468
17224,Live/image1139.png,Reference/image1138.png,1,79,71,2681,2346
17225,Live/image1139.png,Reference/image0346.png,0,6,0,2681,1171
17226,Live/image1385.png,Reference/image1404.png,0,26,19,2249,2441
17227,Live/image0815.png,Reference/image1140.png,0,26,19,2013,2468
17228,Live/image1132.png,Reference/image0717.png,0,40,23,2743,2606
17229,Live/image0791.png,Reference/image0254.png,0,26,17,2201,2746
17230,Live/image0387.png,Reference/image0388.png,1,58,47,2524,2424
17231,Live/image0452.png,Reference/image0189.png,0,13,7,1874,746
17232,Live/image0475.png,Reference/image1271.png,0,7,0,2438,2001
17233,Live/image1271.png,Reference/image1240.png,0,21,13,1884,2658
17234,Live/image0784.png,Reference/image0446.png,0,6,0,2244,640
17235,Live/image0784.png,Reference/image0418.png,0,12,7,2244,1261
17236,Live/image1049.png,Reference/image0767.png,0,22,20,2044,1253
17237,Live/image0695.png,Reference/image1321.png,0,17,14,1838,2592
17238,Live/image0404.png,Reference/image0032.png,0,19,16,1635,2449
17239,Live/image0196.png,Reference/image0512.png,0,14,8,2407,1925
17240,Live/image0572.png,Reference/image1010.png,0,8,7,1873,2269
17241,Live/image0421.png,Reference/image1014.png,0,6,0,1590,2262
17242,Live/image0664.png,Reference/image0650.png,0,13,7,1861,1522
17243,Live/image0721.png,Reference/image1237.png,0,28,19,2196,1787
17244,Live/image0641.png,Reference/image0266.png,0,23,13,2431,1917
17245,Live/image0641.png,Reference/image0201.png,0,22,15,2431,2294
17246,Live/image1330.png,Reference/image1233.png,0,18,17,2483,2727
17247,Live/image0202.png,Reference/image0736.png,0,13,7,2552,1606
17248,Live/image1207.png,Reference/image1277.png,0,15,14,1944,1381
17249,Live/image0894.png,Reference/image0045.png,0,10,7,2071,2223
17250,Live/image0054.png,Reference/image1286.png,0,26,18,2233,2565
17251,Live/image1032.png,Reference/image0484.png,0,10,7,2325,2356
17252,Live/image0913.png,Reference/image0373.png,0,19,13,2326,2173
17253,Live/image0626.png,Reference/image1020.png,0,13,7,2345,1700
17254,Live/image0612.png,Reference/image0612.png,1,114,106,1945,479
17255,Live/image0612.png,Reference/image0079.png,0,26,19,1945,1351
17256,Live/image1223.png,Reference/image0363.png,0,9,7,2526,2464
17257,Live/image0999.png,Reference/image0762.png,0,16,12,1986,1939
17258,Live/image0552.png,Reference/image0900.png,0,22,16,1998,1647
17259,Live/image0447.png,Reference/image0625.png,0,17,12,2178,1932
17260,Live/image0912.png,Reference/image1142.png,0,24,19,2922,2574
17261,Live/image1149.png,Reference/image1282.png,0,9,7,2172,2624
17262,Live/image0448.png,Reference/image0027.png,0,35,23,2444,2788
17263,Live/image0237.png,Reference/image0280.png,0,17,11,1891,1233
17264,Live/image0562.png,Reference/image0253.png,0,36,20,2623,2778
17265,Live/image0562.png,Reference/image1290.png,0,20,16,2623,2828
17266,Live/image0874.png,Reference/image1392.png,0,15,11,2129,2270
17267,Live/image0411.png,Reference/image1291.png,0,9,7,1820,2618
17268,Live/image0040.png,Reference/image1231.png,0,22,17,2531,2412
17269,Live/image1384.png,Reference/image1012.png,0,8,7,2652,2514
17270,Live/image0689.png,Reference/image0364.png,0,14,8,1746,1255
17271,Live/image0496.png,Reference/image1102.png,0,31,24,2106,2117
17272,Live/image0215.png,Reference/image0255.png,0,15,10,2232,2808
17273,Live/image0826.png,Reference/image1065.png,0,21,19,2141,2737
17274,Live/image1183.png,Reference/image1184.png,1,110,80,2806,872
17275,Live/image1183.png,Reference/image1168.png,0,11,7,2806,1205
17276,Live/image0088.png,Reference/image1174.png,0,22,17,2667,1275
17277,Live/image1031.png,Reference/image1217.png,0,12,7,2484,2123
17278,Live/image1325.png,Reference/image0222.png,0,14,8,2205,1960
17279,Live/image0125.png,Reference/image0132.png,0,42,33,3045,1078
17280,Live/image1146.png,Reference/image0477.png,0,6,0,2290,1992
17281,Live/image0959.png,Reference/image0866.png,0,24,19,3108,679
17282,Live/image0864.png,Reference/image1273.png,0,20,17,1930,2847
17283,Live/image0032.png,Reference/image0027.png,0,36,26,2389,2788
17284,Live/image1366.png,Reference/image0409.png,0,10,7,1880,1288
17285,Live/image1366.png,Reference/image1331.png,0,16,15,1880,2133
17286,Live/image0279.png,Reference/image0287.png,0,11,7,2554,1006
17287,Live/image1112.png,Reference/image0867.png,0,25,18,1924,1710
17288,Live/image0769.png,Reference/image0431.png,0,26,24,2228,2341
17289,Live/image0602.png,Reference/image0336.png,0,9,7,2436,740
17290,Live/image1162.png,Reference/image1092.png,0,6,0,2089,614
17291,Live/image0367.png,Reference/image0369.png,1,36,29,2198,2603
17292,Live/image0807.png,Reference/image0365.png,0,5,0,2324,2679
17293,Live/image1255.png,Reference/image0347.png,0,13,7,2140,2521
17294,Live/image0479.png,Reference/image0479.png,1,231,214,2794,2961
17295,Live/image0479.png,Reference/image0208.png,0,19,12,2794,409
17296,Live/image0164.png,Reference/image1265.png,0,22,15,2232,1853
17297,Live/image0705.png,Reference/image1244.png,0,17,16,1724,2566
17298,Live/image1226.png,Reference/image1232.png,0,14,8,2591,2637
17299,Live/image0283.png,Reference/image0382.png,0,21,17,2392,1933
17300,Live/image0268.png,Reference/image1263.png,0,20,17,1649,2691
17301,Live/image0268.png,Reference/image1383.png,0,22,18,1649,1254
17302,Live/image1118.png,Reference/image0026.png,0,26,19,2472,2831
17303,Live/image0315.png,Reference/image0378.png,0,18,16,2435,2134
17304,Live/image0794.png,Reference/image0031.png,0,25,19,2058,2626
17305,Live/image0935.png,Reference/image0355.png,0,14,8,1790,1428
17306,Live/image0649.png,Reference/image1023.png,0,9,7,1980,1279
17307,Live/image0006.png,Reference/image0027.png,0,37,24,2063,2788
17308,Live/image1073.png,Reference/image0307.png,0,13,7,2178,1770
17309,Live/image0741.png,Reference/image0033.png,0,28,19,2619,2136
17310,Live/image0589.png,Reference/image0587.png,1,22,20,1885,378
17311,Live/image0589.png,Reference/image0493.png,0,18,13,1885,2083
17312,Live/image1273.png,Reference/image0380.png,0,39,23,2258,2289
17313,Live/image0043.png,Reference/image0026.png,0,29,22,2430,2831
17314,Live/image0193.png,Reference/image0414.png,0,24,14,2361,1346
17315,Live/image1260.png,Reference/image0381.png,0,23,17,2527,2071
17316,Live/image0242.png,Reference/image1065.png,0,26,22,2065,2737
17317,Live/image1364.png,Reference/image0991.png,0,21,17,1810,1725
17318,Live/image0396.png,Reference/image0479.png,0,5,0,1798,2961
17319,Live/image1131.png,Reference/image1130.png,1,30,22,2401,1539
17320,Live/image0199.png,Reference/image0479.png,0,17,10,2459,2961
17321,Live/image0199.png,Reference/image0202.png,0,10,7,2459,1165
17322,Live/image0957.png,Reference/image1224.png,0,9,7,2666,1689
17323,Live/image0651.png,Reference/image0047.png,0,6,0,2439,2096
17324,Live/image0228.png,Reference/image0043.png,0,10,7,2178,2100
17325,Live/image0982.png,Reference/image0363.png,0,12,7,2059,2464
17326,Live/image1094.png,Reference/image0717.png,0,21,17,2195,2606
17327,Live/image1405.png,Reference/image1405.png,1,91,75,2467,1712
17328,Live/image0393.png,Reference/image0366.png,0,12,7,2179,2565
17329,Live/image1008.png,Reference/image0206.png,0,15,11,2473,2842
17330,Live/image0717.png,Reference/image0026.png,0,30,23,2531,2831
17331,Live/image0717.png,Reference/image0207.png,0,15,11,2531,2444
17332,Live/image0694.png,Reference/image1279.png,0,13,7,1811,2350
17333,Live/image0249.png,Reference/image0205.png,0,14,8,2208,1942
