,query,reference,label,matches,inliers,kpts0,kpts1
17634,Live/image0968.png,Reference/image0479.png,0,0,0,806,570
17635,Live/image1205.png,Reference/image1229.png,0,19,18,1253,820
17636,Live/image0610.png,Reference/image1263.png,0,19,18,1093,669
17637,Live/image1309.png,Reference/image0309.png,0,0,0,788,706
17638,Live/image1339.png,Reference/image1381.png,0,20,20,810,500
17639,Live/image1389.png,Reference/image0894.png,0,0,0,698,641
17640,Live/image1389.png,Reference/image0915.png,0,0,0,698,700
17641,Live/image1047.png,Reference/image0694.png,0,18,18,754,626
17642,Live/image1181.png,Reference/image1051.png,0,0,0,722,766
17643,Live/image1055.png,Reference/image0867.png,0,22,22,928,624
17644,Live/image1249.png,Reference/image0034.png,0,1,0,783,588
17645,Live/image1235.png,Reference/image1240.png,0,21,19,1026,703
17646,Live/image0170.png,Reference/image0848.png,0,1,0,858,841
17647,Live/image1265.png,Reference/image1079.png,0,0,0,1027,732
17648,Live/image0370.png,Reference/image0343.png,0,1,0,630,599
17649,Live/image0778.png,Reference/image0255.png,0,20,19,949,723
17650,Live/image0778.png,Reference/image0183.png,0,16,14,949,672
17651,Live/image1386.png,Reference/image1386.png,1,94,87,760,560
17652,Live/image0439.png,Reference/image0406.png,0,0,0,866,618
17653,Live/image0041.png,Reference/image0012.png,0,0,0,1029,774
17654,Live/image0467.png,Reference/image0386.png,0,1,0,874,652
17655,Live/image1177.png,Reference/image1140.png,0,20,20,784,548
17656,Live/image0009.png,Reference/image0030.png,0,20,20,1062,593
17657,Live/image0597.png,Reference/image1097.png,0,22,22,771,686
17658,Live/image1054.png,Reference/image0392.png,0,0,0,1131,640
17659,Live/image0693.png,Reference/image1273.png,0,20,20,857,661
17660,Live/image0693.png,Reference/image0027.png,0,25,24,857,581
17661,Live/image0822.png,Reference/image0943.png,0,0,0,799,610
17662,Live/image0179.png,Reference/image0356.png,0,0,0,911,673
17663,Live/image0506.png,Reference/image0306.png,0,0,0,1069,592
17664,Live/image0485.png,Reference/image0286.png,0,0,0,1012,672
17665,Live/image0656.png,Reference/image1228.png,0,21,20,999,782
17666,Live/image1117.png,Reference/image1138.png,0,21,20,845,515
17667,Live/image1232.png,Reference/image1229.png,0,13,7,896,820
17668,Live/image0539.png,Reference/image0272.png,0,1,0,950,582
17669,Live/image0820.png,Reference/image1066.png,0,23,22,780,816
17670,Live/image0820.png,Reference/image1243.png,0,19,19,780,749
17671,Live/image0674.png,Reference/image0388.png,0,24,23,1018,716
17672,Live/image0457.png,Reference/image0940.png,0,3,0,1388,582
17673,Live/image0876.png,Reference/image0914.png,0,6,0,823,704
17674,Live/image0185.png,Reference/image1118.png,0,0,0,749,538
17675,Live/image1153.png,Reference/image1144.png,0,7,0,866,552
17676,Live/image1059.png,Reference/image1139.png,0,23,21,754,605
17677,Live/image0016.png,Reference/image0717.png,0,23,21,878,587
17678,Live/image0892.png,Reference/image0365.png,0,3,0,857,581
17679,Live/image1370.png,Reference/image1397.png,0,20,20,930,488
17680,Live/image1370.png,Reference/image1260.png,0,17,17,930,714
17681,Live/image0334.png,Reference/image0935.png,0,12,7,838,700
17682,Live/image0090.png,Reference/image1152.png,0,0,0,882,681
17683,Live/image0661.png,Reference/image0255.png,0,2,0,1003,723
17684,Live/image1411.png,Reference/image1396.png,0,13,7,735,476
17685,Live/image0811.png,Reference/image1066.png,0,28,25,799,816
17686,Live/image0477.png,Reference/image0283.png,0,1,0,833,611
17687,Live/image0571.png,Reference/image0758.png,0,0,0,793,690
17688,Live/image0882.png,Reference/image0440.png,0,1,0,892,729
17689,Live/image0614.png,Reference/image0616.png,1,34,28,981,672
17690,Live/image0614.png,Reference/image1020.png,0,2,0,981,640
17691,Live/image0253.png,Reference/image0633.png,0,1,0,1155,742
17692,Live/image1352.png,Reference/image1331.png,0,22,20,999,639
17693,Live/image0605.png,Reference/image0026.png,0,28,24,807,531
17694,Live/image0775.png,Reference/image1229.png,0,15,14,980,820
17695,Live/image0662.png,Reference/image0480.png,0,0,0,852,561
17696,Live/image0757.png,Reference/image0343.png,0,0,0,1051,599
17697,Live/image1253.png,Reference/image1257.png,0,26,23,739,711
17698,Live/image0818.png,Reference/image0313.png,0,0,0,810,746
17699,Live/image0123.png,Reference/image0124.png,1,128,120,816,649
17700,Live/image0123.png,Reference/image0133.png,0,35,33,816,712
17701,Live/image1299.png,Reference/image1290.png,0,0,0,898,781
17702,Live/image1262.png,Reference/image1329.png,0,21,20,809,675
17703,Live/image0879.png,Reference/image0347.png,0,0,0,792,662
17704,Live/image1388.png,Reference/image1240.png,0,18,17,691,703
17705,Live/image0031.png,Reference/image0397.png,0,0,0,1142,571
17706,Live/image0700.png,Reference/image1231.png,0,1,0,914,674
17707,Live/image1101.png,Reference/image0616.png,0,1,0,719,672
17708,Live/image1123.png,Reference/image1138.png,0,17,17,769,515
17709,Live/image0114.png,Reference/image0122.png,0,90,81,849,667
17710,Live/image0114.png,Reference/image1202.png,0,19,19,849,589
17711,Live/image1222.png,Reference/image0364.png,0,0,0,866,523
17712,Live/image0205.png,Reference/image0203.png,1,0,0,996,611
17713,Live/image0304.png,Reference/image0697.png,0,0,0,1081,735
17714,Live/image0281.png,Reference/image1285.png,0,9,7,932,696
17715,Live/image0112.png,Reference/image0984.png,0,21,21,757,717
17716,Live/image0810.png,Reference/image1226.png,0,9,7,760,818
17717,Live/image1142.png,Reference/image1144.png,1,30,29,660,552
17718,Live/image0628.png,Reference/image0632.png,0,2,0,803,582
17719,Live/image1066.png,Reference/image1066.png,1,109,107,626,816
17720,Live/image1066.png,Reference/image1120.png,0,0,0,626,535
17721,Live/image1080.png,Reference/image0353.png,0,7,0,774,680
17722,Live/image0922.png,Reference/image0026.png,0,23,23,1005,531
17723,Live/image0437.png,Reference/image1327.png,0,6,0,1054,841
17724,Live/image0643.png,Reference/image0753.png,0,0,0,1286,871
17725,Live/image0631.png,Reference/image0353.png,0,0,0,935,680
17726,Live/image1107.png,Reference/image0365.png,0,0,0,886,581
17727,Live/image0188.png,Reference/image0259.png,0,18,17,754,707
17728,Live/image0098.png,Reference/image0101.png,0,103,95,839,1043
17729,Live/image0986.png,Reference/image0986.png,1,150,140,933,824
17730,Live/image0986.png,Reference/image0011.png,0,1,0,933,702
17731,Live/image1295.png,Reference/image0360.png,0,3,0,923,621
17732,Live/image0550.png,Reference/image1087.png,0,0,0,1069,570
17733,Live/image0252.png,Reference/image0358.png,0,1,0,1113,639
17734,Live/image0537.png,Reference/image0312.png,0,0,0,764,728
17735,Live/image0600.png,Reference/image0603.png,0,26,24,754,757
17736,Live/image0338.png,Reference/image0624.png,0,0,0,1086,672
17737,Live/image0716.png,Reference/image1260.png,0,17,17,799,714
17738,Live/image0070.png,Reference/image0263.png,0,0,0,1110,619
17739,Live/image0783.png,Reference/image0701.png,0,23,20,1016,787
17740,Live/image0783.png,Reference/image0258.png,0,16,16,1016,703
17741,Live/image0290.png,Reference/image0475.png,0,8,7,931,632
17742,Live/image1368.png,Reference/image0993.png,0,0,0,819,643
17743,Live/image0426.png,Reference/image1342.png,0,23,21,747,714
17744,Live/image0865.png,Reference/image1241.png,0,21,20,801,771
17745,Live/image1274.png,Reference/image1226.png,0,18,17,892,818
17746,Live/image1204.png,Reference/image1201.png,0,34,31,1361,638
17747,Live/image1058.png,Reference/image1102.png,0,23,22,836,736
17748,Live/image1395.png,Reference/image1247.png,0,20,20,836,754
17749,Live/image0244.png,Reference/image0245.png,1,29,29,954,693
17750,Live/image0244.png,Reference/image0797.png,0,23,22,954,659
17751,Live/image0908.png,Reference/image1120.png,0,1,0,862,535
17752,Live/image0832.png,Reference/image0027.png,0,28,27,979,581
17753,Live/image0246.png,Reference/image0663.png,0,15,15,906,690
17754,Live/image1033.png,Reference/image1285.png,0,15,14,921,696
17755,Live/image1300.png,Reference/image1077.png,0,2,0,872,808
17756,Live/image0109.png,Reference/image0103.png,0,22,19,1008,1029
17757,Live/image0430.png,Reference/image1281.png,0,19,19,905,801
17758,Live/image0489.png,Reference/image1023.png,0,0,0,1073,748
17759,Live/image1040.png,Reference/image1286.png,0,14,11,961,713
17760,Live/image1040.png,Reference/image0990.png,0,20,19,961,596
17761,Live/image0035.png,Reference/image0479.png,0,0,0,1186,570
17762,Live/image0746.png,Reference/image0512.png,0,22,21,1165,696
17763,Live/image0875.png,Reference/image0913.png,0,0,0,827,799
17764,Live/image0739.png,Reference/image1264.png,0,23,20,925,643
17765,Live/image0663.png,Reference/image0252.png,0,3,0,891,715
17766,Live/image0889.png,Reference/image0384.png,0,1,0,766,557
17767,Live/image1164.png,Reference/image0365.png,0,0,0,817,581
17768,Live/image0752.png,Reference/image1234.png,0,19,18,898,678
17769,Live/image0012.png,Reference/image1235.png,0,20,19,1071,721
17770,Live/image0012.png,Reference/image0485.png,0,0,0,1071,744
17771,Live/image0645.png,Reference/image1305.png,0,24,22,1021,580
17772,Live/image0857.png,Reference/image0493.png,0,17,16,676,624
17773,Live/image0919.png,Reference/image0915.png,0,61,56,1039,700
17774,Live/image0085.png,Reference/image0426.png,0,0,0,736,695
17775,Live/image0091.png,Reference/image0366.png,0,1,0,883,582
17776,Live/image0486.png,Reference/image0284.png,0,2,0,991,583
17777,Live/image0748.png,Reference/image1244.png,0,15,15,1222,777
17778,Live/image0284.png,Reference/image1280.png,0,0,0,1138,720
17779,Live/image0800.png,Reference/image1012.png,0,18,17,765,698
17780,Live/image0800.png,Reference/image1140.png,0,19,18,765,548
17781,Live/image1061.png,Reference/image0032.png,0,23,23,540,629
17782,Live/image0969.png,Reference/image0724.png,0,2,0,767,644
17783,Live/image1276.png,Reference/image1276.png,1,116,104,766,680
17784,Live/image0687.png,Reference/image1280.png,0,2,0,1042,720
17785,Live/image0029.png,Reference/image0034.png,0,20,19,1207,588
17786,Live/image0554.png,Reference/image1342.png,0,0,0,830,714
17787,Live/image0066.png,Reference/image1285.png,0,0,0,1072,696
17788,Live/image0890.png,Reference/image0397.png,0,2,0,815,571
17789,Live/image0615.png,Reference/image0614.png,1,35,29,817,740
17790,Live/image0615.png,Reference/image1025.png,0,0,0,817,704
17791,Live/image0998.png,Reference/image1354.png,0,24,22,1127,584
17792,Live/image0018.png,Reference/image1236.png,0,19,19,1029,736
17793,Live/image1293.png,Reference/image1328.png,0,20,20,883,696
17794,Live/image0368.png,Reference/image0347.png,0,0,0,821,662
17795,Live/image1206.png,Reference/image1252.png,0,12,7,1173,682
17796,Live/image0391.png,Reference/image1290.png,0,0,0,638,781
17797,Live/image0668.png,Reference/image0717.png,0,30,25,725,587
17798,Live/image0581.png,Reference/image0043.png,0,16,15,794,597
17799,Live/image0341.png,Reference/image0342.png,1,39,32,702,694
17800,Live/image0341.png,Reference/image1270.png,0,18,17,702,738
17801,Live/image1397.png,Reference/image1248.png,0,20,19,807,644
17802,Live/image0773.png,Reference/image0865.png,0,22,21,992,629
17803,Live/image0019.png,Reference/image1305.png,0,19,19,888,580
17804,Live/image1096.png,Reference/image1065.png,0,24,22,722,784
17805,Live/image0785.png,Reference/image0762.png,0,14,8,904,646
17806,Live/image0277.png,Reference/image0531.png,0,2,0,1360,548
17807,Live/image0401.png,Reference/image1142.png,0,20,19,851,579
17808,Live/image0476.png,Reference/image0531.png,0,3,0,943,548
17809,Live/image0939.png,Reference/image0938.png,1,83,78,936,628
17810,Live/image0939.png,Reference/image0990.png,0,24,23,936,596
17811,Live/image0392.png,Reference/image0370.png,0,0,0,716,655
17812,Live/image0987.png,Reference/image0413.png,0,2,0,912,608
17813,Live/image0937.png,Reference/image1299.png,0,2,0,784,629
17814,Live/image0954.png,Reference/image1300.png,0,13,7,927,627
17815,Live/image1102.png,Reference/image1260.png,0,19,19,787,714
17816,Live/image0057.png,Reference/image1121.png,0,2,0,753,619
17817,Live/image0510.png,Reference/image0201.png,0,6,0,914,646
17818,Live/image0158.png,Reference/image1226.png,0,11,7,820,818
17819,Live/image0412.png,Reference/image0366.png,0,0,0,850,582
17820,Live/image0412.png,Reference/image0760.png,0,11,7,850,690
17821,Live/image0165.png,Reference/image0286.png,0,0,0,934,672
17822,Live/image0540.png,Reference/image0761.png,0,0,0,868,681
17823,Live/image0648.png,Reference/image0915.png,0,4,0,935,700
17824,Live/image0292.png,Reference/image0295.png,0,23,21,737,583
17825,Live/image1351.png,Reference/image0918.png,0,0,0,1017,789
17826,Live/image1170.png,Reference/image0806.png,0,0,0,901,801
17827,Live/image0014.png,Reference/image0034.png,0,19,19,996,588
17828,Live/image0531.png,Reference/image1079.png,0,1,0,825,732
17829,Live/image1089.png,Reference/image1089.png,1,94,87,778,636
17830,Live/image1089.png,Reference/image0716.png,0,22,21,778,665
17831,Live/image0222.png,Reference/image0392.png,0,13,7,1026,640
17832,Live/image0427.png,Reference/image1305.png,0,17,17,684,580
17833,Live/image1045.png,Reference/image0689.png,0,2,0,896,563
17834,Live/image0407.png,Reference/image1060.png,0,0,0,690,673
17835,Live/image0505.png,Reference/image1073.png,0,6,0,1111,736
17836,Live/image0021.png,Reference/image0363.png,0,4,0,762,478
17837,Live/image1210.png,Reference/image1216.png,0,15,14,1038,673
17838,Live/image0902.png,Reference/image0349.png,0,13,7,766,602
17839,Live/image0138.png,Reference/image0139.png,1,52,46,1277,788
17840,Live/image0138.png,Reference/image0079.png,0,5,0,1277,708
17841,Live/image0015.png,Reference/image1272.png,0,20,20,889,725
17842,Live/image0495.png,Reference/image0043.png,0,0,0,958,597
17843,Live/image1020.png,Reference/image1245.png,0,20,19,812,647
17844,Live/image0482.png,Reference/image0446.png,0,2,0,813,667
17845,Live/image1315.png,Reference/image1291.png,0,18,18,892,726
17846,Live/image0020.png,Reference/image0024.png,0,10,7,839,589
17847,Live/image1412.png,Reference/image1413.png,1,37,32,745,574
17848,Live/image1347.png,Reference/image0207.png,0,1,0,1108,622
17849,Live/image1346.png,Reference/image1260.png,0,21,18,1101,714
17850,Live/image1346.png,Reference/image1290.png,0,15,15,1101,781
17851,Live/image0500.png,Reference/image0635.png,0,0,0,918,843
17852,Live/image0621.png,Reference/image0347.png,0,3,0,828,662
17853,Live/image0306.png,Reference/image1073.png,0,0,0,1043,736
17854,Live/image0464.png,Reference/image1368.png,0,0,0,853,569
17855,Live/image0534.png,Reference/image1230.png,0,17,16,971,661
17856,Live/image0078.png,Reference/image0303.png,0,0,0,820,741
17857,Live/image0445.png,Reference/image0218.png,0,16,16,830,825
17858,Live/image1110.png,Reference/image1391.png,0,17,17,845,498
17859,Live/image0789.png,Reference/image1240.png,0,22,20,837,703
17860,Live/image0789.png,Reference/image1392.png,0,20,20,837,587
17861,Live/image1187.png,Reference/image1102.png,0,25,23,649,736
17862,Live/image1041.png,Reference/image1050.png,0,2,0,990,749
17863,Live/image0850.png,Reference/image1066.png,0,21,21,847,816
17864,Live/image0289.png,Reference/image0635.png,0,3,0,900,843
17865,Live/image0325.png,Reference/image1226.png,0,2,0,1081,818
17866,Live/image0380.png,Reference/image1291.png,0,17,17,744,726
17867,Live/image0851.png,Reference/image1129.png,0,15,14,785,585
17868,Live/image1178.png,Reference/image1065.png,0,23,22,724,784
17869,Live/image0007.png,Reference/image1166.png,0,1,0,1004,524
17870,Live/image0007.png,Reference/image0717.png,0,18,17,1004,587
17871,Live/image1063.png,Reference/image0311.png,0,1,0,584,764
17872,Live/image0860.png,Reference/image0199.png,0,16,16,790,613
17873,Live/image1189.png,Reference/image0371.png,0,0,0,672,615
17874,Live/image0417.png,Reference/image0031.png,0,15,15,914,628
17875,Live/image0938.png,Reference/image0359.png,0,0,0,773,592
17876,Live/image0382.png,Reference/image0431.png,0,14,8,551,805
17877,Live/image0972.png,Reference/image0735.png,0,1,0,883,637
17878,Live/image0413.png,Reference/image1282.png,0,0,0,864,768
17879,Live/image0171.png,Reference/image1079.png,0,0,0,985,732
17880,Live/image0171.png,Reference/image0025.png,0,30,28,985,581
17881,Live/image1238.png,Reference/image0381.png,0,20,20,1035,621
17882,Live/image0491.png,Reference/image0034.png,0,22,21,836,588
17883,Live/image0679.png,Reference/image1270.png,0,18,18,812,738
17884,Live/image0442.png,Reference/image1270.png,0,0,0,876,738
17885,Live/image1156.png,Reference/image1098.png,0,20,20,716,724
17886,Live/image0499.png,Reference/image1079.png,0,2,0,964,732
17887,Live/image1282.png,Reference/image0324.png,0,2,0,989,680
17888,Live/image0046.png,Reference/image0186.png,0,16,16,870,738
17889,Live/image1166.png,Reference/image1139.png,0,25,24,802,605
17890,Live/image1166.png,Reference/image1097.png,0,21,21,802,686
17891,Live/image1097.png,Reference/image0034.png,0,22,22,780,588
17892,Live/image0045.png,Reference/image1239.png,0,17,17,1018,709
17893,Live/image0887.png,Reference/image0193.png,0,1,0,738,472
17894,Live/image1143.png,Reference/image1273.png,0,20,19,707,661
17895,Live/image1258.png,Reference/image0359.png,0,0,0,997,592
17896,Live/image1277.png,Reference/image0388.png,0,21,19,813,716
17897,Live/image0155.png,Reference/image0375.png,0,0,0,781,688
17898,Live/image0438.png,Reference/image0479.png,0,0,0,1197,570
17899,Live/image1130.png,Reference/image1142.png,0,16,15,845,579
17900,Live/image1130.png,Reference/image0717.png,0,21,21,845,587
17901,Live/image1221.png,Reference/image1251.png,0,2,0,772,633
17902,Live/image1371.png,Reference/image1234.png,0,14,11,746,678
17903,Live/image1306.png,Reference/image1031.png,0,3,0,871,570
17904,Live/image0764.png,Reference/image1060.png,0,15,14,769,673
17905,Live/image0916.png,Reference/image1231.png,0,17,17,912,674
17906,Live/image0680.png,Reference/image1120.png,0,0,0,844,535
17907,Live/image1376.png,Reference/image1310.png,0,20,19,816,702
17908,Live/image0503.png,Reference/image0636.png,0,14,8,1142,915
17909,Live/image0333.png,Reference/image0624.png,0,0,0,826,672
17910,Live/image0333.png,Reference/image0717.png,0,2,0,826,587
17911,Live/image0385.png,Reference/image0057.png,0,0,0,673,665
17912,Live/image1048.png,Reference/image1215.png,0,15,15,890,693
17913,Live/image0967.png,Reference/image1012.png,0,14,8,817,698
17914,Live/image0067.png,Reference/image0662.png,0,0,0,1102,661
17915,Live/image0458.png,Reference/image1260.png,0,20,19,1388,714
17916,Live/image0798.png,Reference/image0818.png,0,9,7,929,714
17917,Live/image0834.png,Reference/image1218.png,0,1,0,834,633
17918,Live/image0271.png,Reference/image0222.png,0,2,0,910,741
17919,Live/image0776.png,Reference/image0365.png,0,0,0,955,581
17920,Live/image0776.png,Reference/image1395.png,0,20,19,955,520
17921,Live/image0232.png,Reference/image0280.png,0,1,0,830,571
17922,Live/image0517.png,Reference/image0199.png,0,0,0,1043,613
17923,Live/image1308.png,Reference/image1242.png,0,16,16,863,693
17924,Live/image0354.png,Reference/image0346.png,0,0,0,819,607
17925,Live/image0924.png,Reference/image1265.png,0,20,20,952,619
17926,Live/image1038.png,Reference/image1286.png,0,12,7,850,713
17927,Live/image0160.png,Reference/image0904.png,0,1,0,881,709
17928,Live/image0607.png,Reference/image1166.png,0,1,0,897,524
17929,Live/image1329.png,Reference/image1078.png,0,1,0,911,863
17930,Live/image1329.png,Reference/image0531.png,0,1,0,911,548
17931,Live/image0236.png,Reference/image1280.png,0,3,0,727,720
17932,Live/image0192.png,Reference/image0729.png,0,5,0,1205,850
17933,Live/image0039.png,Reference/image1406.png,0,16,16,957,571
17934,Live/image0996.png,Reference/image0413.png,0,0,0,924,608
17935,Live/image0184.png,Reference/image0634.png,0,0,0,897,753
17936,Live/image1057.png,Reference/image1246.png,0,21,20,788,655
17937,Live/image1261.png,Reference/image0440.png,0,1,0,1196,729
17938,Live/image0899.png,Reference/image0510.png,0,22,19,1012,540
17939,Live/image0848.png,Reference/image1131.png,0,16,12,710,617
17940,Live/image0848.png,Reference/image1273.png,0,19,17,710,661
17941,Live/image0806.png,Reference/image0365.png,0,0,0,753,581
17942,Live/image1114.png,Reference/image0253.png,0,17,17,761,808
17943,Live/image0355.png,Reference/image0366.png,0,0,0,807,582
17944,Live/image0658.png,Reference/image1273.png,0,19,19,980,661
17945,Live/image0611.png,Reference/image0528.png,0,18,18,1018,832
17946,Live/image0286.png,Reference/image0479.png,0,7,0,1024,570
17947,Live/image1400.png,Reference/image1402.png,1,23,20,859,686
17948,Live/image0374.png,Reference/image1077.png,0,0,0,723,808
17949,Live/image1124.png,Reference/image1291.png,0,20,19,733,726
17950,Live/image1124.png,Reference/image0292.png,0,1,0,733,575
17951,Live/image0713.png,Reference/image0654.png,0,2,0,838,673
17952,Live/image0343.png,Reference/image0984.png,0,22,21,768,717
17953,Live/image1043.png,Reference/image1401.png,0,13,9,1105,661
17954,Live/image1024.png,Reference/image0915.png,0,0,0,790,700
17955,Live/image0074.png,Reference/image1034.png,0,2,0,851,669
17956,Live/image0389.png,Reference/image0333.png,0,10,7,869,666
17957,Live/image0361.png,Reference/image0403.png,0,6,0,743,656
17958,Live/image1402.png,Reference/image1381.png,0,16,16,915,500
17959,Live/image1394.png,Reference/image1393.png,1,84,74,785,525
17960,Live/image1394.png,Reference/image1374.png,0,20,20,785,493
17961,Live/image0507.png,Reference/image0900.png,0,22,21,814,904
17962,Live/image1068.png,Reference/image0807.png,0,3,0,725,675
17963,Live/image1171.png,Reference/image0188.png,0,0,0,890,797
17964,Live/image0143.png,Reference/image0140.png,0,23,19,1004,811
17965,Live/image0566.png,Reference/image1294.png,0,18,17,835,599
17966,Live/image0640.png,Reference/image0446.png,0,0,0,984,667
17967,Live/image1027.png,Reference/image0210.png,0,0,0,803,603
17968,Live/image0058.png,Reference/image0722.png,0,0,0,820,700
17969,Live/image0623.png,Reference/image0027.png,0,0,0,727,581
17970,Live/image0623.png,Reference/image0324.png,0,2,0,727,680
17971,Live/image0943.png,Reference/image1233.png,0,18,18,1084,700
17972,Live/image0891.png,Reference/image0381.png,0,24,21,823,621
17973,Live/image0525.png,Reference/image1289.png,0,6,0,719,699
17974,Live/image0845.png,Reference/image0030.png,0,22,21,830,593
17975,Live/image1126.png,Reference/image1234.png,0,15,15,800,678
17976,Live/image1090.png,Reference/image1242.png,0,18,17,596,693
17977,Live/image1301.png,Reference/image1240.png,0,18,17,962,703
17978,Live/image0731.png,Reference/image1291.png,0,16,16,834,726
17979,Live/image0481.png,Reference/image0481.png,1,101,92,937,691
17980,Live/image0481.png,Reference/image0818.png,0,1,0,937,714
17981,Live/image0686.png,Reference/image0265.png,0,4,0,949,544
17982,Live/image0633.png,Reference/image0027.png,0,22,20,943,581
17983,Live/image1248.png,Reference/image0378.png,0,18,16,834,638
17984,Live/image0655.png,Reference/image1294.png,0,19,18,871,599
17985,Live/image1298.png,Reference/image0347.png,0,0,0,1001,662
17986,Live/image1266.png,Reference/image1235.png,0,19,19,1063,721
17987,Live/image0226.png,Reference/image0219.png,0,2,0,1173,751
17988,Live/image1056.png,Reference/image0383.png,0,5,0,892,586
17989,Live/image0259.png,Reference/image0479.png,0,0,0,982,570
17990,Live/image0259.png,Reference/image0344.png,0,0,0,982,665
17991,Live/image0520.png,Reference/image0638.png,0,0,0,949,907
17992,Live/image0804.png,Reference/image0347.png,0,2,0,826,662
17993,Live/image0212.png,Reference/image1242.png,0,18,15,1149,693
17994,Live/image0634.png,Reference/image0635.png,1,3,0,1018,843
17995,Live/image0827.png,Reference/image0029.png,0,22,21,841,540
17996,Live/image0492.png,Reference/image0025.png,0,22,21,810,581
17997,Live/image1219.png,Reference/image0369.png,0,0,0,769,611
17998,Live/image0770.png,Reference/image0366.png,0,0,0,831,582
17999,Live/image0630.png,Reference/image0382.png,0,0,0,920,527
18000,Live/image0630.png,Reference/image0218.png,0,2,0,920,825
18001,Live/image0691.png,Reference/image1130.png,0,3,0,748,608
18002,Live/image1324.png,Reference/image1399.png,0,20,18,911,496
18003,Live/image0993.png,Reference/image0990.png,0,87,68,882,596
18004,Live/image1053.png,Reference/image0945.png,0,0,0,1016,610
18005,Live/image0061.png,Reference/image0003.png,0,0,0,757,621
18006,Live/image0563.png,Reference/image0629.png,0,28,24,964,591
18007,Live/image0881.png,Reference/image0373.png,0,0,0,750,631
18008,Live/image1399.png,Reference/image1290.png,0,22,20,789,781
18009,Live/image0204.png,Reference/image0634.png,0,0,0,994,753
18010,Live/image0204.png,Reference/image0047.png,0,4,0,994,639
18011,Live/image0653.png,Reference/image1391.png,0,19,19,797,498
18012,Live/image0275.png,Reference/image0274.png,1,22,19,1330,551
18013,Live/image1202.png,Reference/image1343.png,0,19,18,1223,777
18014,Live/image0570.png,Reference/image0210.png,0,3,0,876,603
18015,Live/image1317.png,Reference/image1338.png,0,18,18,794,674
18016,Live/image0657.png,Reference/image0254.png,0,19,19,979,734
18017,Live/image0527.png,Reference/image1263.png,0,18,18,987,669
18018,Live/image0359.png,Reference/image0360.png,1,37,32,733,621
18019,Live/image0471.png,Reference/image0624.png,0,0,0,1202,672
18020,Live/image0471.png,Reference/image0631.png,0,1,0,1202,598
18021,Live/image1201.png,Reference/image1255.png,0,24,22,1209,686
18022,Live/image0885.png,Reference/image1290.png,0,18,17,992,781
18023,Live/image1028.png,Reference/image1009.png,0,5,0,870,722
18024,Live/image0251.png,Reference/image1368.png,0,15,15,1074,569
18025,Live/image0175.png,Reference/image0471.png,0,24,24,1008,541
18026,Live/image1332.png,Reference/image1306.png,0,24,22,1000,678
18027,Live/image0296.png,Reference/image0493.png,0,2,0,834,624
18028,Live/image0730.png,Reference/image1270.png,0,14,9,896,738
18029,Live/image1401.png,Reference/image1402.png,1,30,29,967,686
18030,Live/image1401.png,Reference/image1379.png,0,20,20,967,497
18031,Live/image0013.png,Reference/image0343.png,0,0,0,1185,599
18032,Live/image0670.png,Reference/image1269.png,0,18,18,936,723
18033,Live/image0420.png,Reference/image0422.png,1,6,0,798,689
18034,Live/image1046.png,Reference/image0375.png,0,2,0,904,688
18035,Live/image0059.png,Reference/image0510.png,0,15,14,835,540
18036,Live/image0878.png,Reference/image1077.png,0,1,0,802,808
18037,Live/image0966.png,Reference/image0055.png,0,0,0,845,696
18038,Live/image1155.png,Reference/image0087.png,0,24,24,768,732
18039,Live/image0379.png,Reference/image0386.png,0,3,0,875,652
18040,Live/image0379.png,Reference/image1014.png,0,0,0,875,687
18041,Live/image0473.png,Reference/image1273.png,0,2,0,749,661
18042,Live/image1154.png,Reference/image1174.png,0,1,0,796,582
18043,Live/image1111.png,Reference/image1226.png,0,18,18,761,818
18044,Live/image1209.png,Reference/image1341.png,0,19,18,986,702
18045,Live/image1331.png,Reference/image1393.png,0,27,26,848,525
18046,Live/image1408.png,Reference/image0913.png,0,3,0,770,799
18047,Live/image0280.png,Reference/image0214.png,0,0,0,926,641
18048,Live/image0625.png,Reference/image1129.png,0,0,0,968,585
18049,Live/image0585.png,Reference/image0715.png,0,15,14,882,669
18050,Live/image0585.png,Reference/image0824.png,0,22,20,882,674
18051,Live/image0884.png,Reference/image0255.png,0,0,0,1318,723
18052,Live/image0316.png,Reference/image1311.png,0,27,24,1073,740
18053,Live/image1362.png,Reference/image0340.png,0,0,0,870,718
18054,Live/image0211.png,Reference/image0736.png,0,1,0,961,624
18055,Live/image1234.png,Reference/image1233.png,1,78,72,978,700
18056,Live/image0409.png,Reference/image0347.png,0,5,0,581,662
18057,Live/image0795.png,Reference/image0351.png,0,16,16,847,659
18058,Live/image1148.png,Reference/image1148.png,1,59,52,869,663
18059,Live/image0270.png,Reference/image0418.png,0,0,0,1036,659
18060,Live/image0270.png,Reference/image0026.png,0,2,0,1036,531
18061,Live/image0456.png,Reference/image1203.png,0,13,8,1312,601
18062,Live/image0931.png,Reference/image1141.png,0,19,19,1126,532
18063,Live/image0369.png,Reference/image1234.png,0,0,0,740,678
18064,Live/image0134.png,Reference/image1072.png,0,0,0,1197,796
18065,Live/image0052.png,Reference/image1264.png,0,21,20,1063,643
18066,Live/image0803.png,Reference/image0487.png,0,0,0,782,752
